Casa Mineira,278242,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Paulo do Couto e Silva,68,31741530,3,304,3,1,2,79,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,380000,270,107,Mensalmente,,,,,,893578849,,2022-03-08 20:24,ok-img (2022-03-09 21:31:30),
Casa Mineira,348222,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Edith Araújo,164,31555500,,,3,2,3,220,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,950000,,,Mensalmente,,,,,,893578854,,2022-03-08 20:25,ok-img (2022-03-09 21:32:51),
Casa Mineira,278794,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Iraí,517,30380725,1,102,4,1,2,110,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,690000,795,,Mensalmente,,,,,,893578862,,2022-03-08 20:26,ok-img (2022-03-09 21:34:35),
Casa Mineira,273822,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Espírito Santo,1616,30160035,1,1,4,2,3,150,,Não,1,"Anexou um quarto à suíte máster, ficando com 03 suítes. 4 vagas sendo 02 duplas",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,890000,600,175,Mensalmente,,,,,,893578868,,2022-03-08 20:27,ok-img (2022-03-09 21:36:21),
Casa Mineira,338807,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Dom José Gaspar,459,30535610,2,202,3,1,1,100,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,559550,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,
Casa Mineira,422841,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Henrique Sales,252,30380280,4,401,3,1,2,110,,Não,2,"Possui edícula nos fundos com 1 quarto, 1 banho, área de serviço e varanda.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,660000,1400,,Mensalmente,,,,,,893578878,,2022-03-08 20:28,erro-sem_imgs,
Casa Mineira,364659,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Marechal Hermes,778,30441028,3,302,2,2,2,60,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,630000,,,Mensalmente,,,,,,893578883,,2022-03-08 20:29,ok-img (2022-03-09 21:37:30),
Casa Mineira,432494,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Camapuan,341,30431035,2,204,3,0,1,85,,Não,1,"Apartamento duplex c/area privativa no térreo. nível inferior = 90m2 (apt)+ 78m2 de privativa sendo 13m2 cobertos (gourmet), consistindo de: área livre suficiente para abrigar, inclusive 02 carros, espaço gourmet, DCE, lavanderia, corredores laterais, um quarto, cozinha, 02 salas, lavabo, dispensa.  nível superior: escada de acesso em alvenaria, 02 salas, 05 quartos, sendo um, suite, um lavabo, um banho social, uma varanda.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,385000,,,Mensalmente,,,,,,893578891,,2022-03-08 20:30,erro-sem_imgs,
Casa Mineira,376707,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Maria Beatriz,1061,30555140,2,201,3,1,1,85,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,372000,200,,Mensalmente,,,,,,893578897,,2022-03-08 20:31,ok-img (2022-03-09 21:38:27),
Casa Mineira,376714,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Maria Beatriz,1061,30555140,1,102,3,0,1,85,,Não,1,"Apartamento Comercial , de frente para av do Contorno. Em frente o hospital Odete Valadares, apartamento precisa de reformas.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,335000,200,,Mensalmente,,,,,,893578906,,2022-03-08 20:33,ok-img (2022-03-09 21:39:36),
