Casa Mineira,261107,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Muzambinho,710,30210530,1,101,4,2,4,310,,Não,4,"Obs: Imóvel possui habite-se, não está onerado, construção concluída  no ano de 2006. Hidráulica em PVC, já está preparado para aquecimento solar (só falta instalar os painéis e o boiler), leitura da COPASA e CEMIG são realizadas externamente, todas as telhas são amarradas com fio de cobre para não enferrujar, construção realizada com tijolos deitados, cerca elétrica e câmeras de segurança. Lote 360m² - útil 277m²",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,3290000,2857,1260,Mensalmente,,,,,,893578976,,2022-03-08 20:44,ok-img (2022-03-09 21:33:18),
Casa Mineira,279455,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Osmar Costa,485,31741500,1,Apto 103,2,0,1,57,,Não,1,dce : banho transformado em área e o quarto virou extensao da cozinha,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,230000,,67,Mensalmente,,,,,,893578990,,2022-03-08 20:45,ok-img (2022-03-09 21:34:55),
Casa Mineira,7100,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua dos Aeroviários,397,31270330,,501,4,1,4,240,,Não,3,vaga 52 no G1,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,0,0,Mensalmente,,,,,,0,Elemento não encontrado na pagina 'Detalhe do imovel',,,
Casa Mineira,279091,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua dos Aeroviários,393,31270330,5,501,4,2,4,240,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,250,,Mensalmente,,,,,,0,Elemento não encontrado na pagina 'Detalhe do imovel',,,
Casa Mineira,393054,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Castelo Moura,451,31330210,,,4,1,4,453,,Não,6,* Frente * Claro / Arejado * Escritório * Despensa * Área de Servico * Banho Empregada * Quarto Empregada * Acabamento Luxo * Teto Rebaixado * Iluminação Planejada. Prédio: Ótima localização. Apto: Box de blindex nos banhos. Garagem: 3 vagas cobertas e livres.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2050000,,570,Mensalmente,,,,,,893579040,,2022-03-08 20:49,ok-img (2022-03-09 21:37:36),
Casa Mineira,410107,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Osório Duque Estrada,560,31730512,4,401 - Bloco 7,2,0,1,47,,Não,1,Apto.reformado,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,240000,183,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,,
Casa Mineira,275940,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Carioca,803,30730420,2,201,4,1,2,133,,Não,3,"ÓTIMA DIVISÃO INTERNA COM BOA LUMINOSIDADE.
 CÔMODOS AMPLOS COM LINDA VISTA PANORÂMICA DEFINITIVA",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,770000,450,290,Mensalmente,,,,,,893579055,,2022-03-08 20:50,ok-img (2022-03-09 21:39:21),
Casa Mineira,395399,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Tulipa,659,30280200,,,7,1,3,300,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1200000,,,Mensalmente,,,,,,893579068,,2022-03-08 20:51,ok-img (2022-03-09 21:40:12),
Casa Mineira,395404,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Madressilva,295,30280180,,,1,0,1,600,,Não,0,"Imóvel amplo, bem localizado, prédio passou uma uma revitalização recente, sistema de monitoramento remoto e alarmes, visão privilegiada e terraço espaçoso.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1500000,,,Mensalmente,,,,,,893579087,,2022-03-08 20:52,ok-img (2022-03-09 22:40:23),
Casa Mineira,413042,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Avenida Prefeito Gil Diniz,26,32013650,,,3,0,1,90,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,560000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,
