Casa Mineira,415100,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Gonçalves Dias,1914,30140092,15,1501,3,1,2,143,,Não,4,"Localização: ótima, próximo a padaria Papão, linhas de ônibus,comércio variado, faculdades UFMG, Newton Paiva, Shopping Del Rey, acesso fácil ao centro. Casa ampla, arejada, andar superior (funciona um centro de estética), nível da rua possui loja de 23m²; com banho, ambos alugados, 3 vagas de garagem em linha, esquadrias em ferro.1º Nível:Sala de estar;Sala de jantar;4 quartos, um transformado em sala de TV;Suíte e Banho social;Varanda;2 vagas de garagem em linha;2º Nível:Copa, cozinha,Banho social;Home office área de serviço;Banho e quarto de serviço;Quintal Acabamento: piso madeira, cerâmica, ardósia.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,3100000,,,Mensalmente,,,,,,893578985,,2022-03-08 20:45,erro-sem_imgs,
Casa Mineira,279198,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Rita Alves Castanheiras,231,31260300,,,5,2,4,364,,Não,2,"Excelente casa com 756m de área construída em lote de 7290m.  Casa principal com 4 quartos, duas salas, 2 suítes, banho social e lavabo. Lavanderia e salão de jogos abaixo da casa. Piscina, quadra e espaço gourmet. Casa do caseiro e casa de criação de aves isoladas. Pomar",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,860000,,290,Mensalmente,,,,,,893579001,,2022-03-08 20:46,ok-img (2022-03-09 21:34:13),
Casa Mineira,348006,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Conde Ribeiro do Vale,105,31030470,1,201,2,1,2,56,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,319000,0,0,Mensalmente,,,,,,893579019,,2022-03-08 20:47,ok-img (2022-03-09 22:43:25),
Casa Mineira,421280,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Francisco Magalhães Gomes,57,30840630,1,102,2,0,1,87,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,430000,200,78,Mensalmente,,,,,,893579030,,2022-03-08 20:48,erro-sem_imgs,
Casa Mineira,256466,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Benjamim Jacob,101,30441141,2,201,4,1,2,136,,Não,2,vaga presa e semi-coberta,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,850000,1050,,Mensalmente,,,,,,893579042,,2022-03-08 20:49,erro-pesq_id,
Casa Mineira,333612,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Alameda da Mata,26,35000000,,Lote 26 - Quadra 32 A,0,0,1,1296,,Não,0,"Vaga não demarcada e o sistema de estacionamento. Possibilidade de  vaga presa ,no momento a mesma está livre.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,380000,780,85,Mensalmente,,,,,,0,Elemento não encontrado na pagina 'Detalhe do imovel',,,
Casa Mineira,271994,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Henrique Sales,85,30380280,3,302,3,1,2,133,,Não,2,TOP,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,470000,400,180,Mensalmente,,,,,,893579072,,2022-03-08 20:51,ok-img (2022-03-09 22:56:35),
Casa Mineira,278101,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Alvarenga Peixoto,1355,30180126,9,902,4,2,5,265,,Não,4,"Vagas em linha, cabem 02 carros pequenos.  Aquecimento solar, janelas anti-ruído de alumínio. Possui uma edícula com 02 quartos, sala, cozinha e banho.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2250000,1700,1000,Mensalmente,,,,,,0,Elemento não encontrado na pagina 'Detalhe do imovel',,,
Casa Mineira,268405,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua José Cleto,,31155290,1,101 bloco 7.,3,1,2,58,,Não,1,1 VAGA LIVRE E COBERTA,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,240000,400,100,Mensalmente,,,,,,893579101,,2022-03-08 20:53,ok-img (2022-03-09 22:58:01),
Casa Mineira,321756,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Campos Gerais,207,30710380,3,301,3,1,2,92,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,398000,,,Mensalmente,,,,,,893579116,,2022-03-08 20:55,ok-img (2022-03-09 23:00:28),
