Casa Mineira,331751,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Deputado André de Almeida,23,31330530,3,304,3,2,4,188,,Não,4,Possue uma edícula nos fundos com possibilidades de entrada individual.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,920000,500,,Mensalmente,,,,,,E,,,
Casa Mineira,387598,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Espírito Santo,2578,30160035,15,1501,4,2,4,260,,Não,3,Vaga presa por 2 carros. 2 lances de escadas,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2210000,2250,750,Mensalmente,,,,,,893578857,,2022-03-08 20:25,erro-pesq_id
Casa Mineira,13612,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,AVENIDA DEL REY,157,30775240,,509,1,0,1,19,,Não,1,,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,200000,,,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',,
Casa Mineira,322246,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Josefina Ferreira Zauza,400,34004772,,,5,5,5,575,,Não,3,"Parte de cima, com churrasqueira, pia",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2800000,800,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,
Casa Mineira,266378,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Rua Josefina Ferreira Zauza,440,34004772,,,3,1,3,330,,Não,9,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,3200000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,
Casa Mineira,339784,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Rua das Dálias,666,34010552,,,4,4,5,750,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,12000000,,80,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,
Casa Mineira,271636,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Almirante Tamandaré,711,30441086,3,32,4,1,3,142,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,770000,400,220,Mensalmente,,,,,,893578890,,2022-03-08 20:30,erro-pesq_id
Casa Mineira,272310,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Ouro Preto,1143,30170041,3,303,3,1,2,105,,Não,2,"Área privativa reformada, oferecendo salão coberto e área gourmet.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1020209,,595,Mensalmente,,,,,,893578896,,2022-03-08 20:31,erro-pesq_id
Casa Mineira,330019,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Corcovado,1078,30421415,,,0,0,0,312,,Não,0,prédio tem aprox. 20 vagas para visitantes,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,590000,,70,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Aluguel',,
Casa Mineira,426731,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Professor Leontino da Cunha,97,30575760,1,APT 101,2,1,2,75,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,230000,370,153,Mensalmente,,,,,,893578902,,2022-03-08 20:34,erro-sem_imgs
Casa Mineira,320108,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Aiuruoca,85,31910444,1,101,3,1,2,131,,Não,1,"Lote muito grande com árvores frutíferas e um riacho ao fundo (parte em declive do lote) /// Casa possui varandão e área de churrasco ao fundo com pia com bancada em granito, armário e fogão industrial /// Móveis não inclusos. Casa possui Habite-se",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,530000,200,188,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,
Casa Mineira,279986,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Coronel Leri Santos,45,31720090,,Casa,4,1,4,300,,Não,5,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,980000,,210,Mensalmente,,,,,,893578922,,2022-03-08 20:36,erro-pesq_id
Casa Mineira,422806,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Diva,224,31535710,2,201,2,0,1,47,,Não,1,Proprietário está aceitando proposta com pagamento à visita,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,185000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,
Casa Mineira,386020,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Júlio de Castilho,1081,30570080,4,504 Bloco 2,2,0,1,45,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,240000,270,,Mensalmente,,,,,,893578935,,2022-03-08 20:38,erro-pesq_id
Casa Mineira,266884,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Expedicionário José Assumpção dos Anjos,275,31310050,,,7,3,7,800,,Não,5,Apartamento novo. Com armários.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2835000,,1175,Mensalmente,,,,,,893578940,,2022-03-08 20:39,erro-pesq_id
Casa Mineira,16676,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA CAPITAO PROCOPIO,32,31010180,,301,3,1,2,160,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,650000,,,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',,
Casa Mineira,280294,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua da Bahia,2730,30160019,3,302,3,0,1,90,,Não,1,"SAO 02 CASAS , 01 E TOMBADA A OUTRA NAO
 PRECISA DE REFORMA GERAL,IPTU ISENTO / CASA TOMBADA",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,500000,320,225,Mensalmente,,,,,,893578950,,2022-03-08 20:41,erro-pesq_id
Casa Mineira,397989,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Alameda das Cotovias,260,32146057,1,101 Bl.03,2,0,1,48,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,215000,280,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,
Casa Mineira,396407,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,alameda dos flamingos,132,32146036,3,303 - Bl 03,2,1,2,50,,Não,1,"DCE, lavanderia, despejo e 1 suíte na parte externa.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,250000,400,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,
Casa Mineira,246854,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Artur Bernardes,438,30360114,6,601,3,1,2,110,,Não,2,"2 lotes sendo um de frente para a rua Tavares Bastos, 156 com as seguintes medidas: 11 x 27,5, outro de frente para a rua Teixeira Mendes, 247 com as seguintes medidas: 12,5 x 26,5. Casa principal: 1º andar: 3 salas, lavabo, cozinha, DCE. 2º andar: 3 quartos sendo a suite com closet e hidro. Na parte externa jardim com ateliê. Casa secundária: Entrada pela rua Teixeira Mendes, 247. Funcionava um consultório composto por recepção, banheiro, sala de atendimento e copa. Os lotes comunicam.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,550000,660,265,Mensalmente,,,,,,893578973,,2022-03-08 20:44,erro-pesq_id
Casa Mineira,395193,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Jataí,850,31140190,6,603,2,0,2,62,,Não,1,"Prédio Alto Luxo! 100% revestido Elevador Lazer completo: Piscina, Espaço Gourmet, Salão de Festas, Salão de Jogos, Sauna Pórtico de entrada com portaria 12h Hall social com pé direito duplo Água e gás individualizados. Aquecimento solar.  Cobertura Duplex totalmente estilizada! Recém reformada, finamente decorada, moderna! Piso novo em todos os ambientes. Armários planejados de altíssima qualidade Rebaixamento em gesso com projeto luminotécnico. Terraço com belíssimo Espaço Gourmet e ilha. Privacidade e vista panorâmica!",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,285000,350,90,Mensalmente,,,,,,893578995,,2022-03-08 20:45,erro-pesq_id
Casa Mineira,256923,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Paulo Nunes Vieira,78,31170050,3,300,4,2,4,155,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1580000,,,Mensalmente,,,,,,893579000,,2022-03-08 20:47,erro-pesq_id
Casa Mineira,396789,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Paschoal Costa,181,30810620,4,404 - Bl 1,2,0,1,45,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,234000,,68,Mensalmente,,,,,,893589798,Elemento não encontrado na pagina 'Aluguel',2022-03-14 14:42,ok-img (2022-03-15 11:10:09)
Casa Mineira,247474,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Aquidaban,777,30720420,,casa,4,1,3,348,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,950000,,200,Mensalmente,,,,,,893579052,,2022-03-08 20:50,erro-pesq_id
