Casa Mineira,340083,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Paracatu,1300,30180098,6,603,4,2,4,175,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1700000,1443,536,Mensalmente,,,,,,893578858,,2022-03-08 20:25,ok-img (2022-03-10 11:08:36),
Casa Mineira,277200,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Agostinho Azzi,51,31140410,4,503 BL6,4,1,2,69,,Não,1,Elevador vai até o 2 nível da cobertura.  Existem mais de 20 vagas extras no prédio para visitantes e moradores .,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,265000,420,117,Mensalmente,,,,,,893578865,,2022-03-08 20:26,erro-pag_fotos,
Casa Mineira,268490,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Acaraú,235,30380020,6,602,3,1,1,158,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,650000,,185,Mensalmente,,,,,,893578872,,2022-03-08 20:27,ok-img (2022-03-10 11:10:27),
Casa Mineira,413423,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Rua das Amoras,1,34015265,,Lote 24 / Quadra 16,1,1,1,5750,,Não,0,Sol da manhã e varanda integrada.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,225000,220,69,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',,,
Casa Mineira,432506,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Abraão Evangelista Diniz,30,32013530,3,303,3,1,2,87,,Não,1,"IMPECÁVEL!!! Finíssimos acabamentos. Toda a marcenaria, ar condicionado em todos os ambientes, iluminação planejada, cortinas elétricas na sala e demais cortinas nos quartos ficarão para o futuro comprador. Cozinha integrada. O apto. tem vista para a Praça Marília Dirceu. ** O apto. foi transformado em 1 quarto com suíte e sala grande para 2 ambientes. ** Prédio moderno com projeto Farkasvölgyi Arquitetura.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,420000,442,179,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,
Casa Mineira,411446,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua São Joaquim,886,31035470,3,306 BL 2,2,0,1,40,,Não,1,Vaga não demarcada,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,220000,,79,Mensalmente,,,,,,893578888,,2022-03-08 20:30,erro-sem_imgs,
Casa Mineira,431312,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Elson Nunes de Souza,761,30840530,3,302 BL 2,2,0,1,49,,Não,1,Imóvel será vendido de porteira fechada (com tudo dentro) A vaga de garagem é rotativa. Aceita veículo com parte do pagamento. É possível reverter parede e transformar em 02 quartos.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,235000,200,,Mensalmente,,,,,,893578893,,2022-03-08 20:31,erro-sem_imgs,
Casa Mineira,247231,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Curral Del Rei,597,30720220,3,APTO 302,4,1,2,110,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,620000,,193,Mensalmente,,,,,,893578902,,2022-03-08 20:32,ok-img (2022-03-10 11:12:17),
Casa Mineira,263239,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Professor Almeida Cunha,320,31270730,3,102,3,1,3,89,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,475000,400,108,Mensalmente,,,,,,893578908,,2022-03-08 20:33,ok-img (2022-03-10 11:13:33),
Casa Mineira,422182,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Nicanor Carvalho,227,30860160,,,3,2,4,285,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,950000,,238,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,
