Casa Mineira,338198,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Tabelião Ferreira de Carvalho,165,31170180,3,302,3,1,2,119,,Não,2,"Somente um lance de escadas, apartamento com privacidade.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,470000,250,,Mensalmente,,,,,,893578983,,2022-03-08 20:45,erro-pag_fotos,
Casa Mineira,103958,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA ALUMINIO,251,30220090,1,1101,4,2,4,500,,Não,4,"Apto 03 Qts, com armários, piso tacos; sala 02 amb. 02 banheiros social, cozinha área serviço e DCE.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,3800000,3200,12765,Mensalmente,,,,,,893578994,,2022-03-08 20:45,erro-pag_fotos,
Casa Mineira,242905,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Cláudio José de Souza,58,31170380,6,604,3,1,1,85,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,490000,450,2100,Mensalmente,,,,,,893579008,,2022-03-08 20:46,erro-pag_fotos,
Casa Mineira,348115,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida dos Engenheiros,480,30840492,1,104 C,3,0,1,64,,Não,2,aquecimento solar e einstalão para sauna,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,340000,95,,Mensalmente,,,,,,893579021,,2022-03-08 20:47,ok-img (2022-03-09 22:41:08),
Casa Mineira,249992,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Alameda dos Versos,19,34009553,,,5,2,3,336,,Não,6,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1550000,700,65,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,
Casa Mineira,99297,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Vereador Nelson Cunha,415,30494015,,302,3,1,3,142,,Não,2,"* Fundos * Claro / Arejado * Área de Servico. Casa Geminada: Área construída 104M . 1 Andar: Área útil 52M , 1 sala, quarto, 1 suíte, cozinha / Original bem conservada. 2 Andar: Área útil 57M , escada em alvenaria, 1 banho social / Pintou a casa a menos de 1 ano. Garagem: 1 vaga descoberta e livre.  *AQUECIMENTO SOLAR",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,750000,220,182,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',,,
Casa Mineira,324683,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Poeta Murilo Mendes,20,31515170,,,5,2,4,564,,Não,5,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1750000,,350,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,
Casa Mineira,318419,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Deputado Quintino Vargas,127,31510220,4,402,2,0,1,45,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,215000,117,,Mensalmente,,,,,,893579070,,2022-03-08 20:51,ok-img (2022-03-09 22:42:04),
Casa Mineira,279809,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Professor Baroni,225,30441180,9,Apt 901,4,2,3,160,,Não,3,"Em anexo a casa tem um cômodo grande, que hoje ela esta utilizando como salão de beleza;
 
 Casa não tem habite-se, mas tem a possibilidade de tirar, não tem como financiar, mas ela aceita permuta em imóveis de menor valor.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,890000,1000,372,Mensalmente,,,,,,893579090,,2022-03-08 20:52,ok-img (2022-03-09 22:44:35),
Casa Mineira,371156,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Rua dos Beija-Flores,16,34018126,,Quadra C,0,0,0,803,,Não,0,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,822,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,
Casa Mineira,395814,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Dona Nancy de Vasconcelos Gomes,48,31030072,9,901,3,1,1,67,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,390000,400,91,Mensalmente,,,,,,893579117,,2022-03-08 20:55,ok-img (2022-03-09 22:45:39),
