Casa Mineira,217113,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Coronel  Praes,200,31035590,,,3,0,2,400,,Não,3,". PRÉDIO: ÁREA 2520M , FRENTE 40M X 63M FUNDOS, GEOMETRIA RETANGULAR, PLANO, SUGESTÃO DE CONSTRUÇÃO: SÓ CASA. CASA: ÁREA CONSTRUÍDA 390M , ÁREA DESCOBERTA 2300M , JARDINS, SAUNA, CHURRASQUEIRA, CANIL, LINDO POMAR, LINDA VISTA, EXCELENTE ÁREA GRAMADA, ESPAÇO GOURMET C/ 2 QUARTOS, PODENDO USAR CASA DE HÓSPEDES. 1  ANDAR: 1 SALA P/ 2 AMBIENTES, VARANDA, 3 QUARTOS, 2 BANHOS SENDO 1 SOCIAL E 1 SUÍTE AMBOS C/ BOX BLINDEX, COZINHA C/ PASSA PRATO, DCE, ÁREA DE SERVIÇO. 2  ANDAR: ESCADA EM MADEIRA, 2 SALAS, 1 QUARTO, 1 SUÍTE C/ BOX BLINDEX, HIDRO NA SUÍTE / POSSUI 1 ESCRITÓRIO NESSE NÍVEL. GARAGEM: 4 VAGAS SENDO 2 COBERTAS E 2 DESCOBERTAS / 2 DUPLAS.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,785000,,,Mensalmente,,,,,,893578853,,2022-03-08 20:24,ok-img (2022-03-09 22:25:49)
Casa Mineira,351665,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Capelinha,231,30220300,2,202,3,1,2,78,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,650000,567,212,Mensalmente,,,,,,893578859,,2022-03-08 20:25,ok-img (2022-03-09 22:26:54)
Casa Mineira,95604,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA CONDE PRADOS,419,30720150,1,101,2,0,1,75,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,294000,270,93,Mensalmente,,,,,,893578866,,2022-03-08 20:26,ok-img (2022-03-09 22:27:42)
Casa Mineira,259435,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Itaituba,226,31050714,3,Apt 304 BL B,2,0,1,51,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,215000,230,,Mensalmente,,,,,,893578873,,2022-03-08 20:28,erro-pag_fotos
Casa Mineira,347608,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Purús,877,31130042,,Casa 1,2,0,2,57,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,275000,120,,Mensalmente,,,,,,E,,,
Casa Mineira,278432,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua José Sanguinete,150,31515220,4,401,3,0,1,65,,Não,1,COZINHA NO SEGUNDO PAVIMENTO,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,240000,159,69,Mensalmente,,,,,,893578882,,2022-03-08 20:29,ok-img (2022-03-10 11:03:42)
Casa Mineira,277879,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Gonçalves Dias,1745,30140095,9,902,4,1,3,152,,Não,2,"Lote com 398 metros, com proposta de aluguel que pode ser usado para fins comerciais. Excelente oportunidade para quem procura um imóvel para investir com finalidade comercial.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1350000,1500,500,Mensalmente,,,,,,893578889,,2022-03-08 20:30,ok-img (2022-03-10 11:06:50)
Casa Mineira,278161,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Litargírio,77,30431232,3,301,3,1,3,160,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,590000,455,168,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',,
Casa Mineira,418436,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua José Gomes Domingues,200,31748075,4,403 BL 12,3,0,1,53,,Não,1,Somente 1 lance de escadas para o apartamento.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,180000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,
Casa Mineira,417416,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Bolivar,114,31170670,4,301,3,1,2,80,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,430000,420,,Mensalmente,,,,,,893578904,,2022-03-08 20:33,erro-sem_imgs
