Casa Mineira,348221,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Alameda dos Ipês,450,34007404,,Lote 13 quadra 6,0,0,1,1045,,Não,0,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1700000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,
Casa Mineira,348225,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Alameda dos Ipês,460,34007404,,Lote 12 - Quadra 6,0,0,1,1045,,Não,0,Terreno com leve declive. Todo o terreno muito bem aproveitado contendo um lindo e agradável paisagismo. è possível percorrer todo o terreno através de trilhas com blocos de cimento em formato de margaridas e pezões.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1700000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,
Casa Mineira,374237,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Francisco Bicalho,2405,30720476,1,104,3,0,1,60,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,272000,,64,Mensalmente,,,,,,893578867,,2022-03-08 20:26,ok-img (2022-03-09 21:31:09)
Casa Mineira,420543,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Cabrobó,474,31035350,2,204,3,1,2,80,,Não,1,*** Projeto autorizado para construção da cobertura,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,365000,318,115,Mensalmente,,,,,,893578874,,2022-03-08 20:28,erro-sem_imgs
Casa Mineira,403581,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,José de Paula Filho,194,32043050,,Casa 01,3,1,1,125,,Não,2,"Foi aberto o primeiro quarto para a sala, com facilidade para voltar o original: ficando a configuraçao de três salas.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,530000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,
Casa Mineira,403605,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua José de Paula Filho,198,32043050,,Casa 5,3,1,1,125,,Não,2,"Primeiro nível com 37 metros: 1 sala, 1 lavabo , cozinha e uma área externa aproximadamente de 10 metros. Segundo nível: (37 metros ) 3 quartos e um banho social",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,530000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,
Casa Mineira,407467,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua José De Paula Filho,190,32043050,,Casa 01,3,1,2,125,,Não,2,"Casa Geminada Duplex com entrada individual
 02 vagas com capacidade para até 03 carros
 Condominio com Espaço Gourmet e Quadra Poliesportiva de uso coletivo",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,530000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,
Casa Mineira,214476,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Paracatú,883,30180090,,,11,2,5,340,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1600000,,,Mensalmente,,,,,,893578886,,2022-03-08 20:30,ok-img (2022-03-09 21:32:09)
Casa Mineira,322256,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Rua da China,10,34018321,,,3,1,3,246,,Não,4,,INQUILINO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,840000,450,165,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,
Casa Mineira,278688,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Almirante Tamandaré,498,30441086,1,101,4,2,4,240,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2100000,600,,Mensalmente,,,,,,893578900,,2022-03-08 20:32,erro-pag_fotos
Casa Mineira,272058,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Alameda do Orvalho,8,34011239,,Lote 8 Quadra F,4,1,4,330,,Não,8,"Excelente apartamento, reformado. DCE completo, sendo que o quarto de empregada foi transformado em despensa, podendo ser revertido.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1895000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,
Casa Mineira,257341,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Maria Vaz de Melo,262,31260110,6,601,3,1,3,90,,Não,3,"Pé Direito Elevado. Lote: Zoneamento ZA, CA 1.4, CTUH 40, murado.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,660000,550,,Mensalmente,,,,,,893578903,,2022-03-08 20:34,ok-img (2022-03-10 12:24:15)
Casa Mineira,16301,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Cônego Santana,483,31130450,2,204,3,1,2,280,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,720000,350,112,Mensalmente,,,,,,893578920,,2022-03-08 20:35,erro-pag_fotos
