Casa Mineira,348416,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Pio XI,536,31160140,1,201,3,0,1,60,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,300000,,,Mensalmente,,,,,,893586013,,2022-03-10 18:57,ok-img (2022-03-11 13:31:41)
Casa Mineira,377111,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua João Caetano,155,30421270,5,502,4,1,3,162,,Não,3,"Casa reformada com ótima área livre, cômodos amplos.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,890000,,289,Mensalmente,,,,,,893589797,Elemento não encontrado na pagina 'Detalhe do imovel',2022-03-14 14:42,
Casa Mineira,420539,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Maria Heilbuth Surette,900,30575100,9,904,2,1,2,70,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,500000,696,149,Mensalmente,,,,,,893578870,,2022-03-08 20:27,erro-sem_imgs
Casa Mineira,413888,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida José Cleto,1715,31155290,4,402 Bloco 7,2,0,1,46,,Não,1,No registro consta apenas 1 vaga,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,190000,180,,Mensalmente,,,,,,893578879,,2022-03-08 20:28,erro-sem_imgs
Casa Mineira,431371,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Garret,581,30431355,2,202,3,1,2,80,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,480000,420,160,Mensalmente,,,,,,893578884,,2022-03-08 20:29,erro-sem_imgs
Casa Mineira,409361,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Santo Agostinho,210,31035480,4,402,2,1,2,94,,Não,1,"Apartamento todo conservado, todo arrumado, sintecado recentemente! Apartamento está fino !!",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,440000,250,100,Mensalmente,,,,,,E,Elemento não encontrado na pagina 'Detalhe do imovel',,
Casa Mineira,397290,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Adelina Sales Pereira,671,31720440,2,301,3,1,1,73,,Não,2,"Apartamento todo conservado, todo arrumado, sintecado recentemente! Apartamento está fino !!",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,480000,350,,Mensalmente,,,,,,893578898,,2022-03-08 20:32,ok-img (2022-03-09 22:25:19)
Casa Mineira,384790,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Zircônio,510,30520170,5,501 - Bl 23,2,0,1,94,,Não,1,"Apartamento todo conservado, todo arrumado, sintecado recentemente! Apartamento está fino !!",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,299000,260,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,
Casa Mineira,433114,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Praça Raul Soares,265,30180030,20,2003,3,0,2,90,,Não,0,"Casa nova, muito bem construída, o habite-se já está em andamento. Tem um espaço construído na lateral direita da casa que pode ser feito um espaço gourmet ou uma segunda moradia.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,450000,,,Mensalmente,,,,,,893578904,,2022-03-08 20:34,erro-sem_imgs
Casa Mineira,397317,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Conselheiro Mata,250,31210600,,,3,1,3,380,,Não,1,"Tem um galpão + - 40m, uma edicula de 02 quartos, sala, cozinha, banho social. Área com churrasqueira e fogão a lenha, quintal com arvores frutíferas.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,710000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,
