Casa Mineira,369642,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Ismênia Tunes,301,31030020,6,601,3,1,2,88,,Não,2,"Imóvel alugado. No GPS o endereço correto é ""Rua Caitite A, 149""",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,595000,379,62,Mensalmente,,,,,,1,Barra de pesquisa não encontrada,2022-03-08 20:24,,
Casa Mineira,274671,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Stela de Souza,13,31030490,3,Apto 101,3,0,2,73,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,296000,,,Mensalmente,,,,,,893578863,,2022-03-08 20:26,ok-img (2022-03-09 21:31:22),
Casa Mineira,277531,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua dos Aeroviários,184,31270330,12,1201  - Bl A,3,1,3,182,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,800000,400,200,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',,,
Casa Mineira,420037,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Visconde de Mauá,95,30855200,4,404 bloco 10,2,0,1,45,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,170000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,
Casa Mineira,429579,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Corcovado,1071,30421415,3,303,3,1,3,220,,Não,2,"Aquecimento Solar, lavanderia, 1 suíte master possui habite-se.  CASA COLONIAL 4 quartos (2 suites, sendo 1 master) 4 banhos 2 salas Copa Cozinha com despensa Lavanderia Área gourmet fechada com churrasqueira Piscina com cascata Vestiário com banheiro Sauna Varanda Área externa na frente, laterais e atrás do imóvel Garagem para 4 veículos Aquecimento solar Gás canalizado Portão + porteiro eletrônico com 2 interfones  Armário nos quartos e cozinha  Localização: Rua paralela à Av. Abílio Machado",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,550000,,,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',,,
Casa Mineira,256396,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Alameda do Universo,1875,34004870,,,4,2,4,360,,Não,8,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2200000,200,,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',,,
Casa Mineira,417412,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Romualdo Lopes Cançado,800,30840460,3,301,2,0,1,47,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,250000,340,91,Mensalmente,,,,,,893578895,,2022-03-08 20:31,erro-sem_imgs,
Casa Mineira,270163,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Artur Itabirano,45,31275020,5,apto 502,4,2,4,150,,Não,3,"O Morada Verde é um condomínio localizado na Rua Alessandra Salum Cadar, 920, CEP 30575-190, no bairro Buritis, em Belo Horizonte - MG. Seus apartamentos têm entre 55 e 60 m², 2 quartos, 0 suítes, 1 banhos e 1 vagas de garagem.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1200000,1300,0,Mensalmente,,,,,,893578905,,2022-03-08 20:33,ok-img (2022-03-09 21:33:41),
Casa Mineira,394048,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Carioca,70,30730420,4,403 Bloco III,3,0,1,65,,Não,1,"Apartamento excelente. Prédio da Canopus, com lazer completo. Ótima localização na rua do Ouro. Vista panorâmica para a cidade. Não pega vista para a comunidade.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,255000,280,,Mensalmente,,,,,,893578915,,2022-03-08 20:34,ok-img (2022-03-09 21:34:39),
Casa Mineira,314245,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Eduardo Prado,110,30441130,1,1,4,1,3,367,,Não,2,"Casa imponente em estilo colonial moderno, em lote de 360m², recuada, com espaço na frente com jardins e garagem para 4 carros. 1ºPiso (nível da rua) 2 salas amplas para 3 ambientes, cozinha estilo americano, com muitos armários planejados, bancadas em granito. Área de serviço externa e despensa com armários planejados. 3 quartos, sendo 1 quarto com ar condicionado e armários, 1 quarto possuí varanda, 1 suíte, com ar condicionado, varanda e armários. Banheiros possuem, armários, bancadas em granito, e box, blindex. Varandas com guarda corpo em blindex. 2º Piso,  nível inferior, escadas de acesso imponente, com pé direto duplo, sala, 1 quarto montado como como escritório com armários. Banho social externo. Varanda. Espaço gourmet muito amplo, coberto com telhado colonial,  possuí churrasqueira, fogão a lenha, pia e bancadas em granito. Na área externa ainda possuí canil, ducha e escadas de acesso à garagem.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1420000,1000,252,Mensalmente,,,,,,893578924,,2022-03-08 20:36,ok-img (2022-03-09 21:35:25),
